
==================================================
ARCUS-X RUN START
Run ID: 2026-09-06T12:11:50
Model: MAI-Thinking-1
Total Probes: 2700
==================================================

------------------------------
EXECUTION COMPATIBILITY
Provider: azure
Model: MAI-Thinking-1
Adaptations:
- max_tokens -> max_completion_tokens
  (reason: [UNSUPPORTED_PARAMETER] provider=azure model=MAI-Thinking-1 time=2026-09-06T16:12:16.817090 status=400 code=invalid_request_error retryable=False recoverable=True feature=max_tokens: `max_tokens` is not supported; use `max_completion_tokens` instead.)
------------------------------

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=78, gravity=3.0, tier=2, grid=default
Grid: 5x5
InitialState: (2, 0)
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=15.0, z=142, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=5bd0bd226a3a142145670f0969e240ddec31e246d5bb06e1a43c622215499080
Latency(ms): 61840.324
InputTokens: 2898
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,3]
[4,4]
[5,4]
[0,4]
[5,4]
[5,3]
[5,4]
[0,4]
[1,4]
[1,0]
[1,1]
[2,1]
[3,1]
[2,1]
[2,2]
[3,2]
[3,3]
[4,3]
[4,4]
[4,0]
[4,4]
[5,4]
[5,0]
[5,4]
[4,4]
[3,4]
[3,3]
[4,3]
[4,2]
[3,2]
[3,3]
[4,3]
[3,3]
[3,2]
[3,1]
[3,2]
[4,2]
[4,1]
[4,0]
[4,4]
[4,3]
[3,3]
[3,4]
[4,4]
[5,4]
[5,3]
[5,2]
[0,2]
[0,1]
[0,0]
[1,0]
[0,0]
[5,0]
[0,0]
[0,4]
[5,4]
[5,0]
[0,0]
[1,0]
[0,0]
[5,0]
[5,1]
[5,2]
[5,1]
[0,1]
[5,1]
[4,1]
[4,0]
[4,1]
[5,1]
[4,1]
[3,1]
[4,1]
[4,0]
[4,1]
[5,1]
[0,1]
[5,1]
[5,0]
[4,0]
[4,4]
[4,0]
[4,4]
[4,3]
[4,4]
[4,3]
[3,3]
[2,3]
[2,2]
[2,1]
[2,0]
[2,4]
[1,4]
[0,4]
[1,4]
[1,3]
[1,2]
[1,1]
[1,2]
[2,2]
[3,2]
[2,2]
[2,1]
[1,1]
[1,2]
[0,2]
[0,1]
[1,1]
[2,1]
[3,1]
[2,1]
[3,1]
[3,2]
[4,2]
[3,2]
[4,2]
[3,2]
[3,3]
[4,3]
[4,2]
[5,2]
[0,2]
[0,1]
[1,1]
[1,0]
[0,0]
[5,0]
[5,4]
[5,3]
[4,3]
[4,4]
[4,3]
[5,3]
[4,3]
[5,3]
[5,2]
[5,3]
[0,3]
[1,3]
[1,2]
[1,3]
[1,2]
[0,2]

==============================

=== RAW STREAM ENTRY (Tokens: 259) ===
Parameters: z=142, gravity=15.0, tier=3, grid=default
Grid: 10x9
InitialState: (7, 0)
Actions: ['east', 'east', 'south', 'west', 'west', 'west', 'south', 'north', 'west', 'north', 'west', 'east', 'west', 'north', 'east', 'south', 'west', 'west', 'east', 'west', 'east', 'east', 'east', 'north', 'east', 'south', 'west', 'east', 'south', 'north', 'east', 'north', 'south', 'east', 'east', 'south', 'east', 'east', 'north', 'north', 'north', 'west', 'west', 'west', 'north', 'south', 'south', 'west', 'north', 'north', 'west', 'south', 'east', 'east', 'east', 'west', 'north', 'south', 'west', 'east', 'east', 'west', 'west', 'south', 'west', 'south', 'north', 'south', 'east', 'west', 'west', 'south', 'east', 'east', 'north', 'south', 'west', 'south', 'south', 'east', 'north', 'west', 'south', 'north', 'north', 'west', 'south', 'west', 'south', 'west', 'east', 'south', 'west', 'north', 'east', 'east', 'north', 'south', 'south', 'south', 'south', 'west', 'south', 'north', 'north', 'west', 'east', 'west', 'north', 'east', 'north', 'south', 'south', 'south', 'south', 'south', 'east', 'east', 'west', 'north', 'west', 'east', 'south', 'north', 'south', 'west', 'west', 'east', 'south', 'north', 'west', 'south', 'south', 'south', 'west', 'north', 'east', 'north', 'east', 'east', 'west', 'south']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=142, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=dc6e5eaaa0b89ea028f90bec5ed9716f7f32498b344ba75442ecb09a61897d28
Latency(ms): 49631.068
InputTokens: 3840
OutputTokens: 3720
------------------------------
[MODEL OUTPUT]:
[7,0]
[7,1]
[7,2]
[8,2]
[8,1]
[8,0]
[8,8]
[9,8]
[8,8]
[8,7]
[7,7]
[7,6]
[7,7]
[7,6]
[6,6]
[6,7]
[7,7]
[7,6]
[7,5]
[7,6]
[7,5]
[7,6]
[7,7]
[7,8]
[6,8]
[6,0]
[7,0]
[7,8]
[7,0]
[8,0]
[7,0]
[7,1]
[6,1]
[7,1]
[7,2]
[7,3]
[8,3]
[8,4]
[8,5]
[7,5]
[6,5]
[5,5]
[5,4]
[5,3]
[5,2]
[4,2]
[5,2]
[6,2]
[6,1]
[5,1]
[4,1]
[4,0]
[5,0]
[5,1]
[5,2]
[5,3]
[5,2]
[4,2]
[5,2]
[5,1]
[5,2]
[5,3]
[5,2]
[5,1]
[6,1]
[6,0]
[7,0]
[6,0]
[7,0]
[7,1]
[7,0]
[7,8]
[8,8]
[8,0]
[8,1]
[7,1]
[8,1]
[8,0]
[9,0]
[0,0]
[0,1]
[9,1]
[9,0]
[0,0]
[9,0]
[8,0]
[8,8]
[9,8]
[9,7]
[0,7]
[0,6]
[0,7]
[1,7]
[1,6]
[0,6]
[0,7]
[0,8]
[9,8]
[0,8]
[1,8]
[2,8]
[3,8]
[3,7]
[4,7]
[3,7]
[2,7]
[2,6]
[2,7]
[2,6]
[1,6]
[1,7]
[0,7]
[1,7]
[2,7]
[3,7]
[4,7]
[5,7]
[5,8]
[5,0]
[5,8]
[4,8]
[4,7]
[4,8]
[5,8]
[4,8]
[5,8]
[5,7]
[5,6]
[5,7]
[6,7]
[5,7]
[5,6]
[6,6]
[7,6]
[8,6]
[8,5]
[7,5]
[7,6]
[6,6]
[6,7]
[6,8]
[6,7]

[GROUND TRUTH EXPECTED]:
[7,0]
[7,1]
[7,2]
[8,2]
[8,1]
[8,0]
[8,8]
[9,8]
[8,8]
[8,7]
[7,7]
[7,6]
[7,7]
[7,6]
[6,6]
[6,7]
[7,7]
[7,6]
[7,5]
[7,6]
[7,5]
[7,6]
[7,7]
[7,8]
[6,8]
[6,0]
[7,0]
[7,8]
[7,0]
[8,0]
[7,0]
[7,1]
[6,1]
[7,1]
[7,2]
[7,3]
[8,3]
[8,4]
[8,5]
[7,5]
[6,5]
[5,5]
[5,4]
[5,3]
[5,2]
[4,2]
[5,2]
[6,2]
[6,1]
[5,1]
[4,1]
[4,0]
[5,0]
[5,1]
[5,2]
[5,3]
[5,2]
[4,2]
[5,2]
[5,1]
[5,2]
[5,3]
[5,2]
[5,1]
[6,1]
[6,0]
[7,0]
[6,0]
[7,0]
[7,1]
[7,0]
[7,8]
[8,8]
[8,0]
[8,1]
[7,1]
[8,1]
[8,0]
[9,0]
[0,0]
[0,1]
[9,1]
[9,0]
[0,0]
[9,0]
[8,0]
[8,8]
[9,8]
[9,7]
[0,7]
[0,6]
[0,7]
[1,7]
[1,6]
[0,6]
[0,7]
[0,8]
[9,8]
[0,8]
[1,8]
[2,8]
[3,8]
[3,7]
[4,7]
[3,7]
[2,7]
[2,6]
[2,7]
[2,6]
[1,6]
[1,7]
[0,7]
[1,7]
[2,7]
[3,7]
[4,7]
[5,7]
[5,8]
[5,0]
[5,8]
[4,8]
[4,7]
[4,8]
[5,8]
[4,8]
[5,8]
[5,7]
[5,6]
[5,7]
[6,7]
[5,7]
[5,6]
[6,6]
[7,6]
[8,6]
[8,5]
[7,5]
[7,6]
[6,6]
[6,7]
[6,8]
[6,7]
[7,7]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=0, grid=default
Grid: 11x11
InitialState: (8, 0)
Actions: ['south', 'north', 'north', 'north', 'east', 'east', 'north', 'west', 'west', 'west', 'east', 'north', 'east', 'west', 'west', 'north', 'west', 'east', 'north', 'west', 'east', 'east', 'east', 'east', 'south', 'west', 'east', 'east', 'east', 'north', 'north', 'east', 'south', 'west', 'east', 'south', 'east', 'east', 'west', 'west', 'south', 'north', 'south', 'east', 'west', 'north', 'east', 'north', 'east', 'north', 'east', 'north', 'north', 'west', 'south', 'north', 'east', 'east', 'north', 'south', 'north', 'south', 'west', 'south', 'north', 'south', 'east', 'east', 'north', 'south', 'east', 'east', 'east', 'east', 'west', 'east', 'west', 'east', 'west', 'west', 'east', 'east', 'north', 'south', 'south', 'south', 'north', 'west', 'east', 'east', 'north', 'north', 'north', 'north', 'west', 'south', 'east', 'west', 'east', 'south', 'north', 'south', 'north', 'east', 'south', 'east', 'north', 'south', 'west', 'east', 'west', 'south', 'west', 'east', 'east', 'south', 'south', 'east', 'east', 'east', 'north', 'north', 'west', 'north', 'east', 'west', 'south', 'east', 'east', 'west', 'north', 'east', 'east', 'west', 'south', 'east', 'west', 'north', 'north', 'east', 'south', 'south', 'east', 'east', 'east', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=146, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=6556a125c5bedd4f1a1c95ba63d4f0f1c2150c2f47eb78d44374ef5e67165ba6
Latency(ms): 61979.189
InputTokens: 2972
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[8,0]
[8,10]
[8,0]
[8,1]
[8,2]
[9,2]
[10,2]
[10,3]
[9,3]
[8,3]
[7,3]
[8,3]
[8,4]
[9,4]
[8,4]
[7,4]
[7,5]
[6,5]
[7,5]
[7,6]
[6,6]
[7,6]
[8,6]
[9,6]
[10,6]
[10,5]
[9,5]
[10,5]
[0,5]
[1,5]
[1,6]
[1,7]
[2,7]
[2,6]
[1,6]
[2,6]
[2,5]
[3,5]
[4,5]
[3,5]
[2,5]
[2,4]
[2,5]
[2,4]
[3,4]
[2,4]
[2,5]
[3,5]
[3,6]
[4,6]
[4,7]
[5,7]
[5,8]
[5,9]
[4,9]
[4,8]
[4,9]
[5,9]
[6,9]
[6,10]
[6,9]
[6,10]
[6,9]
[5,9]
[5,8]
[5,9]
[5,8]
[6,8]
[7,8]
[7,9]
[7,8]
[8,8]
[9,8]
[10,8]
[0,8]
[10,8]
[0,8]
[10,8]
[0,8]
[10,8]
[9,8]
[10,8]
[0,8]
[0,9]
[0,8]
[0,7]
[0,6]
[0,7]
[10,7]
[0,7]
[1,7]
[1,8]
[1,9]
[1,10]
[1,0]
[0,0]
[0,10]
[1,10]
[0,10]
[1,10]
[1,9]
[1,10]
[1,9]
[1,10]
[2,10]
[2,9]
[3,9]
[3,10]
[3,9]
[2,9]
[3,9]
[2,9]
[2,8]
[1,8]
[2,8]
[3,8]
[3,7]
[3,6]
[4,6]
[5,6]
[6,6]
[6,7]
[6,8]
[5,8]
[5,9]
[6,9]
[5,9]
[5,8]
[6,8]
[7,8]
[6,8]
[6,9]
[7,9]
[8,9]
[7,9]
[7,8]
[8,8]
[7,8]
[7,9]
[7,10]
[8,10]
[8,9]
[8,8]
[9,8]
[10,8]
[0,8]
[0,9]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=1, grid=default
Grid: 12x7
InitialState: (8, 1)
Actions: ['south', 'north', 'north', 'north', 'east', 'east', 'north', 'east', 'west', 'west', 'south', 'south', 'north', 'west', 'west', 'west', 'west', 'south', 'south', 'south', 'north', 'west', 'north', 'north', 'west', 'north', 'north', 'north', 'north', 'south', 'east', 'south', 'north', 'north', 'west', 'south', 'east', 'east', 'north', 'west', 'north', 'north', 'south', 'west', 'south', 'north', 'west', 'south', 'east', 'north', 'north', 'west', 'west', 'west', 'north', 'south', 'south', 'south', 'east', 'west', 'west', 'west', 'east', 'north', 'north', 'west', 'east', 'south', 'south', 'east', 'north', 'north', 'west', 'west', 'north', 'east', 'south', 'north', 'south', 'north', 'west', 'east', 'north', 'north', 'north', 'south', 'east', 'south', 'west', 'west', 'south', 'east', 'north', 'south', 'east', 'east', 'east', 'west', 'west', 'north', 'west', 'east', 'south', 'south', 'south', 'west', 'west', 'north', 'east', 'south', 'west', 'east', 'west', 'west', 'west', 'west', 'east', 'east', 'west', 'west', 'east', 'south', 'north', 'east', 'west', 'east', 'north', 'north', 'north', 'north', 'east', 'east', 'south', 'east', 'west', 'east', 'north', 'north', 'east', 'north', 'west', 'east', 'east', 'west', 'south', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=15.0, z=146, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=4856c64d8845f68076f0c0a7a813a406d6ec50577f096e2f782777695e1c5076
Latency(ms): 61295.624
InputTokens: 3026
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[8,1]
[8,0]
[8,1]
[8,2]
[8,3]
[9,3]
[10,3]
[10,4]
[11,4]
[10,4]
[9,4]
[9,3]
[9,2]
[9,3]
[8,3]
[7,3]
[6,3]
[5,3]
[5,2]
[5,1]
[5,0]
[5,1]
[4,1]
[4,2]
[4,3]
[3,3]
[3,4]
[3,5]
[3,6]
[3,0]
[3,6]
[4,6]
[4,5]
[4,6]
[4,0]
[3,0]
[3,6]
[4,6]
[5,6]
[5,0]
[4,0]
[4,1]
[4,2]
[4,1]
[3,1]
[3,0]
[3,1]
[2,1]
[2,0]
[3,0]
[3,1]
[3,2]
[2,2]
[1,2]
[0,2]
[0,3]
[0,2]
[0,1]
[0,0]
[1,0]
[0,0]
[11,0]
[10,0]
[11,0]
[11,1]
[11,2]
[10,2]
[11,2]
[11,1]
[11,0]
[0,0]
[0,1]
[0,2]
[11,2]
[10,2]
[10,3]
[11,3]
[11,2]
[11,3]
[11,2]
[11,3]
[10,3]
[11,3]
[11,4]
[11,5]
[11,6]
[11,5]
[0,5]
[0,4]
[11,4]
[10,4]
[10,3]
[11,3]
[11,4]
[11,3]
[0,3]
[1,3]
[2,3]
[1,3]
[0,3]
[0,4]
[11,4]
[0,4]
[0,3]
[0,2]
[0,1]
[11,1]
[10,1]
[10,2]
[11,2]
[11,1]
[10,1]
[11,1]
[10,1]
[9,1]
[8,1]
[7,1]
[8,1]
[9,1]
[8,1]
[7,1]
[8,1]
[8,0]
[8,1]
[9,1]
[8,1]
[9,1]
[9,2]
[9,3]
[9,4]
[9,5]
[10,5]
[11,5]
[11,4]
[0,4]
[11,4]
[0,4]
[0,5]
[0,6]
[1,6]
[1,0]
[0,0]
[1,0]
[2,0]
[1,0]
[1,6]
[0,6]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=2, grid=default
Grid: 6x5
InitialState: (1, 0)
Actions: ['north', 'east', 'south', 'east', 'north', 'south', 'east', 'west', 'west', 'south', 'north', 'east', 'south', 'north', 'south', 'south', 'east', 'south', 'north', 'east', 'north', 'east', 'west', 'south', 'west', 'south', 'south', 'east', 'north', 'east', 'south', 'north', 'west', 'south', 'east', 'north', 'south', 'north', 'west', 'east', 'east', 'east', 'west', 'north', 'south', 'west', 'east', 'south', 'west', 'west', 'south', 'north', 'east', 'east', 'south', 'east', 'west', 'east', 'west', 'south', 'west', 'north', 'north', 'north', 'south', 'south', 'south', 'west', 'north', 'north', 'west', 'east', 'west', 'east', 'south', 'south', 'east', 'south', 'north', 'north', 'north', 'west', 'south', 'south', 'south', 'south', 'east', 'south', 'south', 'west', 'west', 'east', 'south', 'south', 'west', 'north', 'south', 'east', 'north', 'north', 'west', 'north', 'east', 'north', 'west', 'north', 'south', 'north', 'east', 'west', 'west', 'west', 'east', 'north', 'west', 'north', 'north', 'south', 'north', 'west', 'east', 'west', 'north', 'west', 'east', 'east', 'south', 'west', 'north', 'south', 'west', 'west', 'east', 'south', 'north', 'north', 'east', 'north', 'north', 'east', 'west', 'east', 'east', 'north', 'south', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=15.0, z=146, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=935194e22ec2f1122385c52a58fa47f6cf73ebca32067dadf27a17109780410b
Latency(ms): 61603.099
InputTokens: 2977
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[1,0]
[1,4]
[2,4]
[2,0]
[3,0]
[3,4]
[3,0]
[4,0]
[3,0]
[2,0]
[2,1]
[2,0]
[3,0]
[3,1]
[3,0]
[3,1]
[3,2]
[4,2]
[4,3]
[4,2]
[5,2]
[5,1]
[0,1]
[5,1]
[5,2]
[4,2]
[4,3]
[4,4]
[5,4]
[5,3]
[0,3]
[0,4]
[0,3]
[5,3]
[5,4]
[0,4]
[0,3]
[0,4]
[0,3]
[5,3]
[0,3]
[1,3]
[2,3]
[1,3]
[1,2]
[1,3]
[0,3]
[1,3]
[1,4]
[0,4]
[5,4]
[5,0]
[5,4]
[0,4]
[1,4]
[1,0]
[2,0]
[1,0]
[2,0]
[1,0]
[1,1]
[0,1]
[0,0]
[0,4]
[0,3]
[0,4]
[0,0]
[0,1]
[5,1]
[5,0]
[5,4]
[4,4]
[5,4]
[4,4]
[5,4]
[5,0]
[5,1]
[0,1]
[0,2]
[0,1]
[0,0]
[0,4]
[5,4]
[5,0]
[5,1]
[5,2]
[5,3]
[0,3]
[0,4]
[0,0]
[5,0]
[4,0]
[5,0]
[5,1]
[5,2]
[4,2]
[4,1]
[4,2]
[5,2]
[5,1]
[5,0]
[4,0]
[4,4]
[5,4]
[5,3]
[4,3]
[4,2]
[4,3]
[4,2]
[5,2]
[4,2]
[3,2]
[2,2]
[3,2]
[3,1]
[2,1]
[2,0]
[2,4]
[2,0]
[2,4]
[1,4]
[2,4]
[1,4]
[1,3]
[0,3]
[1,3]
[2,3]
[2,4]
[1,4]
[1,3]
[1,4]
[0,4]
[5,4]
[0,4]
[0,0]
[0,4]
[0,3]
[1,3]
[1,2]
[1,1]
[2,1]
[1,1]
[2,1]
[3,1]
[3,0]
[3,1]
[3,0]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=3, grid=default
Grid: 12x7
InitialState: (10, 5)
Actions: ['west', 'south', 'east', 'north', 'east', 'east', 'west', 'west', 'south', 'east', 'east', 'north', 'south', 'south', 'west', 'east', 'west', 'north', 'south', 'east', 'north', 'west', 'north', 'north', 'east', 'east', 'north', 'south', 'south', 'south', 'west', 'east', 'north', 'north', 'south', 'south', 'west', 'east', 'west', 'south', 'west', 'east', 'east', 'north', 'east', 'north', 'west', 'north', 'south', 'east', 'east', 'west', 'west', 'north', 'west', 'north', 'east', 'north', 'west', 'east', 'north', 'east', 'east', 'east', 'east', 'south', 'west', 'north', 'north', 'south', 'west', 'west', 'south', 'south', 'north', 'east', 'south', 'north', 'east', 'west', 'east', 'west', 'east', 'east', 'north', 'south', 'east', 'east', 'south', 'south', 'south', 'east', 'north', 'north', 'north', 'south', 'east', 'east', 'north', 'west', 'east', 'east', 'west', 'east', 'south', 'north', 'east', 'south', 'east', 'east', 'east', 'north', 'north', 'west', 'west', 'south', 'east', 'east', 'west', 'north', 'west', 'south', 'west', 'south', 'east', 'west', 'west', 'north', 'north', 'south', 'east', 'north', 'west', 'south', 'east', 'east', 'west', 'north', 'north', 'west', 'north', 'east', 'east', 'west', 'south', 'north']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=146, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=9a7c2bd3ac0056ac202deb74401c309fcee33aa872c047655cf932af2f631122
Latency(ms): 61846.392
InputTokens: 2974
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[10,5]
[10,4]
[11,4]
[11,5]
[10,5]
[10,6]
[10,0]
[10,6]
[10,5]
[11,5]
[11,6]
[11,0]
[10,0]
[11,0]
[0,0]
[0,6]
[0,0]
[0,6]
[11,6]
[0,6]
[0,0]
[11,0]
[11,6]
[10,6]
[9,6]
[9,0]
[9,1]
[8,1]
[9,1]
[10,1]
[11,1]
[11,0]
[11,1]
[10,1]
[9,1]
[10,1]
[11,1]
[11,0]
[11,1]
[11,0]
[0,0]
[0,6]
[0,0]
[0,1]
[11,1]
[11,2]
[10,2]
[10,1]
[9,1]
[10,1]
[10,2]
[10,3]
[10,2]
[10,1]
[9,1]
[9,0]
[8,0]
[8,1]
[7,1]
[7,0]
[7,1]
[6,1]
[6,2]
[6,3]
[6,4]
[6,5]
[7,5]
[7,4]
[6,4]
[5,4]
[6,4]
[6,3]
[6,2]
[7,2]
[8,2]
[7,2]
[7,3]
[8,3]
[7,3]
[7,4]
[7,3]
[7,4]
[7,3]
[7,4]
[7,5]
[6,5]
[7,5]
[7,6]
[7,0]
[8,0]
[9,0]
[10,0]
[10,1]
[9,1]
[8,1]
[7,1]
[8,1]
[8,2]
[8,3]
[7,3]
[7,2]
[7,3]
[7,4]
[7,3]
[7,4]
[8,4]
[7,4]
[7,5]
[8,5]
[8,6]
[8,0]
[8,1]
[7,1]
[6,1]
[6,0]
[6,6]
[7,6]
[7,0]
[7,1]
[7,0]
[6,0]
[6,6]
[7,6]
[7,5]
[8,5]
[8,6]
[8,5]
[8,4]
[7,4]
[6,4]
[7,4]
[7,5]
[6,5]
[6,4]
[7,4]
[7,5]
[7,6]
[7,5]
[6,5]
[5,5]
[5,4]
[4,4]
[4,5]
[4,6]
[4,5]
[5,5]
[4,5]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=0, grid=default
Grid: 7x5
InitialState: (0, 2)
Actions: ['east', 'east', 'east', 'south', 'east', 'east', 'east', 'east', 'north', 'south', 'west', 'east', 'east', 'west', 'north', 'east', 'south', 'west', 'north', 'east', 'north', 'south', 'east', 'south', 'south', 'east', 'north', 'east', 'north', 'east', 'south', 'south', 'west', 'north', 'west', 'west', 'north', 'north', 'north', 'north', 'east', 'north', 'south', 'west', 'east', 'north', 'west', 'east', 'north', 'east', 'south', 'east', 'south', 'south', 'west', 'south', 'west', 'south', 'east', 'north', 'west', 'east', 'south', 'west', 'east', 'south', 'west', 'south', 'west', 'east', 'north', 'west', 'south', 'north', 'north', 'south', 'north', 'west', 'west', 'south', 'north', 'east', 'east', 'east', 'west', 'west', 'north', 'west', 'east', 'north', 'south', 'south', 'west', 'east', 'south', 'east', 'south', 'west', 'east', 'west', 'north', 'east', 'north', 'north', 'north', 'east', 'east', 'west', 'west', 'east', 'south', 'north', 'south', 'west', 'east', 'east', 'west', 'west', 'east', 'west', 'west', 'north', 'east', 'east', 'west', 'east', 'north', 'south', 'west', 'east', 'north', 'south', 'north', 'west', 'west', 'east', 'west', 'east', 'north', 'north', 'north', 'south', 'west', 'west', 'west', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=146, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=8c3affddeb9b5995c19d5eabee078c34b8ca5f5be94932aa8e51b2a92a56c3da
Latency(ms): 62009.798
InputTokens: 2973
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[0,2]
[1,2]
[2,2]
[3,2]
[3,1]
[4,1]
[5,1]
[6,1]
[0,1]
[0,2]
[0,1]
[6,1]
[0,1]
[1,1]
[0,1]
[0,2]
[1,2]
[1,1]
[0,1]
[0,2]
[1,2]
[1,3]
[1,2]
[2,2]
[2,1]
[2,0]
[3,0]
[3,1]
[4,1]
[4,2]
[5,2]
[5,1]
[5,0]
[4,0]
[4,1]
[3,1]
[2,1]
[2,2]
[2,3]
[2,4]
[2,0]
[3,0]
[3,1]
[3,0]
[2,0]
[3,0]
[3,1]
[2,1]
[3,1]
[3,2]
[4,2]
[4,1]
[5,1]
[5,0]
[5,4]
[4,4]
[4,3]
[3,3]
[3,2]
[4,2]
[4,3]
[3,3]
[4,3]
[4,2]
[3,2]
[4,2]
[4,1]
[3,1]
[3,0]
[2,0]
[3,0]
[3,1]
[2,1]
[2,0]
[2,1]
[2,2]
[2,1]
[2,2]
[1,2]
[0,2]
[0,1]
[0,2]
[1,2]
[2,2]
[3,2]
[2,2]
[1,2]
[1,3]
[0,3]
[1,3]
[1,4]
[1,3]
[1,2]
[0,2]
[1,2]
[1,1]
[2,1]
[2,0]
[1,0]
[2,0]
[1,0]
[1,1]
[2,1]
[2,2]
[2,3]
[2,4]
[3,4]
[4,4]
[3,4]
[2,4]
[3,4]
[3,3]
[3,4]
[3,3]
[2,3]
[3,3]
[4,3]
[3,3]
[2,3]
[3,3]
[2,3]
[1,3]
[1,4]
[2,4]
[3,4]
[2,4]
[3,4]
[3,0]
[3,4]
[2,4]
[3,4]
[3,0]
[3,4]
[3,0]
[2,0]
[1,0]
[2,0]
[1,0]
[2,0]
[2,1]
[2,2]
[2,3]
[2,2]
[1,2]
[0,2]
[6,2]
[5,2]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=146, gravity=15.0, tier=1, grid=default
Grid: 12x12
InitialState: (7, 4)
